"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01"
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-16",,,"5.59",,,"0.00",,,,"82","94","73",,,"  120","  120",,,,"14.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-17",,,"3.58",,,"0.07",,,,"83","94","72",,,"  150","  160",,,,"15.0","18.1",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-18",,,"2.91",,,"0.00",,,,"83","95","74",,,"  130","  110",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-19",,,"3.36",,,"0.00",,,,"85","96","73",,,"  160","  160",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-20",,,"4.03",,,"0.00",,,,"85","96","75",,,"  110","  140",,,,"13.0","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-21",,,"4.25",,,"0.00",,,,"84","96","74",,,"  160","  130",,,,"23.9","31.1",,,,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-22",,,"3.58",,,"0.00",,,,"84","95","75",,,"  150","  150",,,,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-23",,,"6.49",,,"0.03",,,,"83","95","74",,,"   90","  100",,,,"16.1","21.9",,,,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-24",,,"7.16",,,"0.25",,,,"80","89","75",,,"  140","  140",,,,"25.1","36.0",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-25",,,"6.93",,,"0.23",,,,"79","89","74",,,"  170","  170",,,,"21.0","25.9",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-26",,,"2.91",,,"0.07",,,,"79","88","73",,,"  170","  170",,,,"14.1","16.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-27",,,"2.24",,,"0.17",,,,"79","86","74",,,"   50","   40",,,,"18.1","23.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-28",,,"3.58",,,"0.00",,,,"78","88","73",,,"  160","  140",,,,"16.1","19.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-29",,,"8.05",,,"0.00",,,,"81","92","75",,,"  220","  220",,,,"15.0","19.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-30",,,"8.05",,,"0.00",,,,"83","92","75",,,"  240","  230",,,,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-07-31",,,"9.40",,,"0.20",,,,"85","94","72",,,"  290","  280",,,,"25.1","38.0",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-01",,,"6.93",,,"3.48",,,,"78","88","72",,,"  270","  190",,,,"15.0","21.9",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-02",,,"1.79",,,"0.00",,,,"79","89","71",,,"   50","   80",,,,"8.1","12.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-03",,,"1.79",,,"0.00",,,,"80","93","70",,,"  270","  260",,,,"13.0","19.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-04",,,"4.70",,,"0.00",,,,"80","93","70",,,"  360","  250",,,,"14.1","18.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-05",,,"4.47",,,"0.00",,,,"80","90","69",,,"  350","  350",,,,"14.1","17.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-06",,,"2.91",,,"0.00",,,,"77","90","65",,,"   10","  340",,,,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-07",,,"2.68",,,"0.00",,,,"79","94","65",,,"   30","  340",,,,"12.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-08",,,"2.01",,,"0.00",,,,"82","97","69",,,"  330","  340",,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-09",,,"2.68",,,"0.00",,,,"84","98","73",,,"  220","  220",,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-10",,,"3.80",,,"0.00",,,,"85","97","74",,,"  260","  260",,,,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-11",,,"4.47",,,"0.00",,,,"86","97","76",,,"  120","  130",,,,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-12",,,"4.70",,,"0.00",,,,"84","96","73",,,"  110","  100",,,,"19.9","23.9",,,,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-13",,,"3.13",,,"0.92",,,,"79","87","74",,,"  230","  310",,,,"10.1","15.0",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-14",,,"4.92",,,"0.72",,,,"77","86","73",,,"  330","  340",,,,"21.9","33.1",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-15",,,"2.91",,,"0.00",,,,"80","94","70",,,"  340","  340",,,,"13.0","17.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-16",,,"3.58",,,"0.53",,,,"83","96","70",,,"   70","   50",,,,"32.0","45.0",,"    1","    1","    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-17",,,"5.59",,,"0.00",,,,"78","91","69",,,"  350","  350",,,,"15.0","21.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-18",,,"3.36",,,"0.00",,,,"79","93","66",,,"   10","  310",,,,"10.1","15.0",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-19",,,"6.93",,,"0.01",,,,"80","90","70",,,"   10","   10",,,,"13.0","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-20",,,"5.59",,,"0.01",,,,"78","87","70",,,"   60","   60",,,,"18.1","25.1",,,,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-21",,,"3.58",,,"0.44",,,,"73","86","67",,,"  160","  180",,,,"12.1","15.0",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-22",,,"2.68",,,"0.00",,,,"76","89","66",,,"   10","  350",,,,"13.0","18.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-23",,,"3.80",,,"0.00",,,,"80","93","69",,,"  360","   20",,,,"12.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-24",,,"5.82",,,"0.00",,,,"81","92","72",,,"   70","   70",,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-25",,,"6.49",,,"0.00",,,,"79","83","76",,,"  120","  100",,,,"14.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-26",,,"8.28",,,"0.12",,,,"82","94","76",,,"  150","  160",,,,"32.0","44.1",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-27",,,"14.09",,,"1.64",,,,"81","86","75",,,"  150","  170",,,,"30.0","42.9",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-28",,,"10.29",,,"0.02",,,,"80","86","76",,,"  200","  180",,,,"21.0","27.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-29",,,"6.04",,,"0.00",,,,"82","94","76",,,"  200","  210",,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-30",,,"4.92",,,"0.02",,,,"81","93","74",,,"  330","  240",,,,"17.0","25.1",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-08-31",,,"6.49",,,"0.00",,,,"82","93","75",,,"  210","  210",,,,"18.1","23.9",,,,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-01",,,"8.50",,,"0.02",,,,"83","94","77",,,"  200","  200",,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-02",,,"8.50",,,"0.00",,,,"84","93","77",,,"  210","  210",,,,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-03",,,"4.25",,,"0.00",,,,"83","93","73",,,"  200","  210",,,,"12.1","15.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-04",,,"2.01",,,"0.00",,,,"83","96","72",,,"  360","  360",,,,"10.1","15.0",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-05",,,"6.04",,,"0.00",,,,"83","93","73",,,"   10","   10",,,,"15.0","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-06",,,"4.25",,,"0.00",,,,"80","95","66",,,"  350","  330",,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-07",,,"2.91",,,"0.00",,,,"79","93","66",,,"  110","  120",,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-08",,,"4.92",,,"0.00",,,,"80","94","68",,,"  120","  120",,,,"12.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-09",,,"4.70",,,"0.00",,,,"82","94","72",,,"   80","  130",,,,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-10",,,"4.03",,,"0.00",,,,"81","94","69",,,"  350","   20",,,,"14.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-11",,,"4.92",,,"0.00",,,,"80","94","72",,,"  140","  150",,,,"17.0","21.0",,,,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-12",,,"4.70",,,"0.11",,,,"82","95","73",,,"  130","  120",,,,"17.0","25.1",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-13",,,"7.16",,,"0.00",,,,"81","93","74",,,"   10","   30",,,,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-14",,,"9.17",,,"0.04",,,,"80","91","74",,,"   40","   40",,,,"18.1","27.1",,,,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-15",,,"9.62",,,"0.11",,,,"80","89","75",,,"   60","   70",,,,"23.0","36.0",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-16",,,"11.86",,,"0.00",,,,"78","82","73",,,"   30","   30",,,,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-17",,,"9.17",,,"0.00",,,,"78","91","70",,,"  360","   20",,,,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-18",,,"9.62",,,"0.00",,,,"75","82","67",,,"   20","   20",,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-19",,,"9.40",,,"0.00",,,,"73","80","66",,,"   10","   20",,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-20",,,"9.40",,,"0.00",,,,"73","85","65",,,"   60","   60",,,,"18.1","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-21",,,"10.07",,,"0.00",,,,"72","74","68",,,"  120","  120",,,,"19.9","27.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-22",,,"9.17",,,"0.00",,,,"71","80","66",,,"  100","   80",,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-23",,,"7.83",,,"1.92",,,,"70","75","67",,,"  120","  100",,,,"15.0","23.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-24",,,"8.50",,,"1.73",,,,"71","76","66",,,"  180","  170",,,,"25.1","33.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-25",,,"2.46",,,"0.01",,,,"68","73","66",,,"  290","  270",,,,"6.0","8.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-26",,,"3.13",,,"0.00",,,,"73","82","69",,,"  150","  200",,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-27",,,"4.47",,,"0.00",,,,"74","85","67",,,"  210","  190",,,,"12.1","16.1",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-28",,,"6.49",,,"0.10",,,,"70","79","59",,,"  350","  350",,,,"18.1","23.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-29",,,"4.92",,,"0.00",,,,"65","77","53",,,"  300","  300",,,,"19.9","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-09-30",,,"2.68",,,"0.00",,,,"63","81","50",,,"  210","  260",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-01",,,"5.14",,,"0.00",,,,"66","81","54",,,"   10","   10",,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-02",,,"4.03",,,"0.00",,,,"62","75","49",,,"  360","   30",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-03",,,"2.46",,,"0.00",,,,"60","76","46",,,"  130","  150",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-04",,,"4.70",,,"0.00",,,,"63","81","50",,,"  360","  360",,,,"14.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-05",,,"5.14",,,"0.00",,,,"65","78","54",,,"   20","   30",,,,"10.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-06",,,"3.58",,,"0.00",,,,"66","83","53",,,"  360","   20",,,,"12.1","17.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-07",,,"4.03",,,"0.00",,,,"72","88","59",,,"  350","  340",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-08",,,"3.36",,,"0.68",,,,"74","82","66",,,"  100","   50",,,,"8.9","13.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-09",,,"9.62",,,"0.42",,,,"73","79","68",,,"  100","  100",,,,"25.1","40.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-10",,,"16.33",,,"0.83",,,,"73","77","69",,,"  180","  180",,,,"40.0","53.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-11",,,"4.70",,,"0.00",,,,"71","77","63",,,"  270","  270",,,,"13.0","17.0",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-12",,,"6.71",,,"0.00",,,,"73","88","62",,,"  260","  230",,,,"14.1","21.0",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-13",,,"5.82",,,"0.00",,,,"71","80","53",,,"  360","  360",,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-14",,,"2.01",,,"0.00",,,,"63","82","48",,,"  150","  190",,,,"8.9","13.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-15",,,"6.71",,,"0.00",,,,"67","84","55",,,"  360","   10",,,,"18.1","23.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-16",,,"10.74",,,"0.02",,,,"63","70","50",,,"  360","   20",,,,"21.9","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-17",,,"6.71",,,"0.00",,,,"58","74","47",,,"  140","  110",,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-18",,,"6.49",,,"0.00",,,,"65","81","52",,,"  160","  150",,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-19",,,"3.58",,,"0.00",,,,"70","83","59",,,"  160","  180",,,,"15.0","21.9",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-20",,,"3.80",,,"0.00",,,,"72","86","60",,,"  150","  180",,,,"12.1","16.1",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-21",,,"4.47",,,"0.00",,,,"73","88","64",,,"   40","  350",,,,"12.1","19.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-22",,,"5.14",,,"0.00",,,,"75","86","66",,,"  140","  150",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-23",,,"3.36",,,"0.93",,,,"74","88","64",,,"  160","  160",,,,"23.0","31.1",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-24",,,"7.16",,,"0.06",,,,"64","70","55",,,"  340","  340",,,,"13.0","18.1",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-25",,,"5.37",,,"0.00",,,,"59","67","55",,,"   60","   50",,,,"10.1","15.0",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-26",,,"6.04",,,"0.00",,,,"65","76","60",,,"   30","   70",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-27",,,"6.26",,,"0.50",,,,"69","82","60",,,"   10","   10",,,,"13.0","16.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-28",,,"8.05",,,"1.90",,,,"75","79","68",,,"  270","  290",,,,"18.1","28.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-29",,,"12.75",,,"0.03",,,,"62","68","50",,,"  280","  280",,,,"21.9","34.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-30",,,"8.72",,,"0.00",,,,"53","62","47",,,"  360","   10",,,,"21.9","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-10-31",,,"1.79",,,"0.00",,,,"53","71","41",,,"  140","  140",,,,"8.9","12.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-01",,,"7.61",,,"0.00",,,,"57","72","45",,,"  350","  350",,,,"21.9","31.1",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-02",,,"6.49",,,"0.00",,,,"53","63","39",,,"   20","   30",,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-03",,,"0.67",,,"0.00",,,,"51","73","37",,,"  310","  320",,,,"6.0","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-04",,,"1.79",,,"0.00",,,,"55","76","40",,,"  140","  160",,,,"8.1","11.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-05",,,"2.24",,,"0.00",,,,"58","75","44",,,"  120","  110",,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-06",,,"3.58",,,"0.00",,,,"61","79","50",,,"   60","   70",,,,"12.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-07",,,"5.59",,,"0.00",,,,"68","81","59",,,"   50","   90",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-08",,,"7.61",,,"0.00",,,,"71","81","66",,,"  100","  140",,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-09",,,"6.71",,,"0.00",,,,"70","79","61",,,"  110","  120",,,,"13.0","21.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-10",,,"4.47",,,"0.01",,,,"71","77","68",,,"  140","  120",,,,"10.1","15.0",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-11",,,"4.92",,,"0.00",,,,"73","79","58",,,"  340","  350",,,,"13.0","17.0",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-12",,,"4.47",,,"0.00",,,,"63","77","49",,,"  340","  340",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-13",,,"3.13",,,"0.00",,,,"59","77","47",,,"   20","   20",,,,"13.0","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-14",,,"9.40",,,"0.00",,,,"63","81","49",,,"  160","  170",,,,"21.0","29.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-15",,,"7.61",,,"0.03",,,,"67","71","40",,,"  330","  340",,,,"25.1","38.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-16",,,"2.46",,,"0.00",,,,"51","68","36",,,"   30","   40",,,,"14.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-17",,,"5.82",,,"0.00",,,,"51","70","38",,,"  360","   10",,,,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-18",,,"3.80",,,"0.00",,,,"55","72","41",,,"   80","  110",,,,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-19",,,"9.17",,,"0.00",,,,"54","72","39",,,"  140","  140",,,,"17.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","2020-11-20",,,"3.80",,,"0.00",,,,"61","78","49",,,"  150","  130",,,,"12.1","18.1",,"    1",,,,,,,,,,,,,,,,,,,
